packageName,className,methodName,api,mcrCategories,mcrTags
com.novetta.clavin.gazetteer,BasicGeoName,getAlternateCountryCodes,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getParent,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getLatitude,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,getCity,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testFilterDupes,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsIllinois,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,ResolvedMultipartLocation,toString,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testBorderCases,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getParentId,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,featureCodes,none,none,none
com.novetta.clavin.resolver.multipart,ResolvedMultipartLocation,getState,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsWA,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getPrimaryCountryName,none,none,none
com.novetta.clavin.resolver.multipart,SearchResult,getBestLocation,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testSeldomUsedFields,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations_WhitespaceInput,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,GazetteerQuery,getAncestryMode,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAsciiName,none,none,none
com.novetta.clavin.resolver.multipart,MatchedLocation,toString,none,none,none
com.novetta.clavin.util,Null,equals,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,verifyCity,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAdmin1Code,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,addCityCodes,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,getGeoName,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,getGeoName,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.resolver,LocationResolver,resolveLocations,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,isAncestorOf,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testIsAncestryResolved_NoParents,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,LocationOccurrence,getText,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getLatitude,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,maxResults,none,none,none
com.novetta.clavin.util,Null,toString,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,testResolveMultipartLocation,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.util,ListUtils,chunkifyList,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,parseGeoName,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAdmin3Code,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,removeFeatureCodes,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,addAdminCodes,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,removeAncestryAdminCodes,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,loadAncestry,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,.,org.apache.lucene:lucene-queryparser,none,"lucene,apache,index"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.index,IndexDirectoryBuilder,resolveAncestry,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NotResolved_NoParent,org.mockito:mockito-core,Mocking,"mock,mocking,testing"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NotResolved_NoParent,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,Entity,setText,none,none,none
com.novetta.clavin.gazetteer.query,GazetteerQuery,getParentIds,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,loadAlternateNames,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,BasicGeoName,getName,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAdmin1Code,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,hashCode,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverTest,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.resolver,LuceneLocationResolver,.,org.apache.lucene:lucene-queryparser,none,"lucene,apache,index"
com.novetta.clavin.resolver,LuceneLocationResolver,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,BasicGeoNameTest,testMalformedAlternateCountryCodes,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testSanitizedInput,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,Entity,setStartPos,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,isTopLevelAdminDivision,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,getCountry,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,getOptions,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser"
com.novetta.clavin.index,IndexDirectoryBuilder,getOptions,org.apache.commons:commons-lang3,Core Utilities,"apache,commons"
com.novetta.clavin.index,WhitespaceLowerCaseTokenizer,normalize,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getParent,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAncestryKey,none,none,none
com.novetta.clavin.extractor,LocationOccurrenceTest,testHashCode,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,setUpClass,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getAlternateNames,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getAdmin3Code,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getElevation,none,none,none
com.novetta.clavin.gazetteer,GeoName,getAdmin4Code,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,includeHistorical,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,setUp,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,MultiLevelMultipartLocationResolverTest,parameters,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,LocationOccurrence,hashCode,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAdmin4Code,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getLongitude,none,none,none
com.novetta.clavin.index,WhitespaceLowerCaseAnalyzer,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.extractor,Entity,setEndPos,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testFuzzyMode,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,parseFromGeoNamesRecord,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer,GeoName,getGazetteerRecordWithAncestry,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testIsTopLevelTerritory,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testAncestryLoadMode_ManualLoad,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,GeoName,isAncestorOf,none,none,none
com.novetta.clavin.gazetteer.query,Gazetteer,getGeoName,none,none,none
com.novetta.clavin,GeoParser,parse,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.extractor,ApacheExtractor,extractLocationNames,org.apache.opennlp:opennlp-tools,Natural Language Processing,"nlp,tools,apache"
com.novetta.clavin.gazetteer,GeoName,getFeatureCode,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteer,resolveParents,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.gazetteer.query,LuceneGazetteer,resolveParents,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.gazetteer.query,QueryBuilder,location,none,none,none
com.novetta.clavin.index,WhitespaceLowerCaseAnalyzer,createComponents,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.util,DamerauLevenshteinTest,.,none,none,none
com.novetta.clavin.extractor,Entity,getType,none,none,none
com.novetta.clavin.gazetteer,GeoName,getGazetteerRecord,none,none,none
com.novetta.clavin.gazetteer,FeatureCodeBuilder,.,none,none,none
com.novetta.clavin.util,DamerauLevenshteinTest,testNullToString,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.util,ListUtilsTest,testChunkifyList,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,isAncestorOf,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testTerritoryAncestryKeys,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,resolveNoHeuristics,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,equals,none,none,none
com.novetta.clavin.gazetteer,GeoName,getName,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testAncestryLoadMode_OnCreate,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsDC,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,isDescendantOf,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getGazetteerRecord,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,indexGeoName,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.resolver.multipart,ResolvedMultipartLocation,hashCode,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testAncestryLoadMode_LazyLoad,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getElevation,none,none,none
com.novetta.clavin.resolver,ResolvedLocation,getGeoname,none,none,none
com.novetta.clavin.extractor,AdaptNlpExtractorTest,testExtractLocationNames,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,QueryBuilder,addCountryCodes,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations_NullLocationName,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin,GeoParserTest,testParse,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,verifyLocation,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,GeoName,getPreferredName,none,none,none
com.novetta.clavin,GeoParserFactory,getDefault,none,none,none
com.novetta.clavin.extractor,AdaptNlpExtractor,.,org.apache.opennlp:opennlp-tools,Natural Language Processing,"nlp,tools,apache"
com.novetta.clavin.extractor,AdaptNlpExtractor,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.extractor,AdaptNlpExtractor,.,org.apache.httpcomponents:httpclient,HTTP Clients,"apache,client,http"
com.novetta.clavin.extractor,AdaptNlpExtractor,.,com.fasterxml.jackson.core:jackson-databind,JSON Libraries,"binding,json"
com.novetta.clavin.index,WhitespaceLowerCaseTokenizer,.,org.apache.lucene:lucene-analyzers-common,none,"lucene,analyzer,apache,index"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testNonExistentIndex,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testDifferingLookupEquality,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getFeatureCode,none,none,none
com.novetta.clavin.gazetteer,GeoName,getParentId,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testBorderCases,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_Default,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver.multipart,MultiLevelMultipartLocationResolverTest,setUpClass,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,QueryBuilder,addAncestryAdminCodes,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverTest,testFuzzyMatching,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer.query,QueryBuilder,removeCountryCodes,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolver,pickBestCandidates,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_Lazy,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getParentAncestryKey,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,printHelp,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser"
com.novetta.clavin.util,DamerauLevenshtein,damerauLevenshteinDistanceCaseInsensitive,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NullParentId,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_LazyResolve_NullParentId,org.mockito:mockito-core,Mocking,"mock,mocking,testing"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsMissouri,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,GeoName,getFeatureClass,none,none,none
com.novetta.clavin.index,IndexDirectoryBuilder,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.index,IndexDirectoryBuilder,.,org.slf4j:slf4j-api,Logging Frameworks,"logging,api,slf4j"
com.novetta.clavin.resolver.multipart,Scorer,score,none,none,none
com.novetta.clavin.extractor,TextBody,toString,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getAsciiName,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationName,equals,none,none,none
com.novetta.clavin.gazetteer.query,UniqueFuzzyScoringRewrite,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.gazetteer,BasicGeoNameTest,testParishAncestryKeys,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_OnCreate,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.index,BinarySimilarity,.,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index"
com.novetta.clavin.gazetteer,BasicGeoNameTest,testNoFeatureCode,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,BasicGeoName,getAdmin4Code,none,none,none
com.novetta.clavin.util,Null,.,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,removeCityCodes,none,none,none
com.novetta.clavin.extractor,LocationOccurrence,toString,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getGazetteerRecordWithAncestry,none,none,none
com.novetta.clavin.util,ListUtilsTest,.,none,none,none
com.novetta.clavin.gazetteer.query,GazetteerQuery,getOccurrence,none,none,none
com.novetta.clavin.resolver.multipart,MultipartLocationResolverTest,.,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getParentId,none,none,none
com.novetta.clavin.resolver,ResolvedLocation,hashCode,none,none,none
com.novetta.clavin.resolver,ResolvedLocation,equals,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,clearParentIds,none,none,none
com.novetta.clavin.resolver.multipart,MatchedLocation,hashCode,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getPrimaryCountryName,none,none,none
com.novetta.clavin.gazetteer.query,LuceneGazetteerTest,testResolveLocations_EmptyInput,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.resolver,ClavinLocationResolverHeuristicsTest,testHeuristicsNorthAfrica,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.extractor,TextBody,.,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,build,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,equals,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,isAncestryResolved,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,toString,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_ManualResolve_WithParent,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.gazetteer,LazyAncestryGeoNameTest,testGetParent_ManualResolve_WithParent,org.mockito:mockito-core,Mocking,"mock,mocking,testing"
com.novetta.clavin.gazetteer.query,Gazetteer,getClosestLocations,none,none,none
com.novetta.clavin.gazetteer,GeoName,getParentAncestryKey,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,isDescendantOf,none,none,none
com.novetta.clavin.resolver.multipart,SearchResult,.,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,isAncestryResolved,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getAdmin3Code,none,none,none
com.novetta.clavin.resolver.multipart,DefaultScorer,getMaximumScore,none,none,none
com.novetta.clavin.gazetteer,BasicGeoName,getGazetteerRecord,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,filterDupes,none,none,none
com.novetta.clavin.extractor,LocationOccurrence,.,none,none,none
com.novetta.clavin.gazetteer,GeoName,getPrimaryCountryCode,none,none,none
com.novetta.clavin.gazetteer.query,QueryBuilder,parentIds,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolver,generateAllCombos,none,none,none
com.novetta.clavin.gazetteer,GeoName,getParent,none,none,none
com.novetta.clavin.gazetteer,LazyAncestryGeoName,getPopulation,none,none,none
com.novetta.clavin.resolver,ClavinLocationResolver,isDemonym,none,none,none
com.novetta.clavin.gazetteer,BasicGeoNameTest,testSetParent_InvalidParent,junit:junit,Testing Frameworks,"testing,junit"
com.novetta.clavin.util,TextUtils,fileToString,commons-io:commons-io,I/O Utilities,io
com.novetta.clavin.gazetteer.query,LuceneGazetteer,sanitizeQueryText,org.apache.lucene:lucene-queryparser,none,"lucene,apache,index"
com.novetta.clavin.resolver,ClavinLocationResolverTest,testAncestryLoad_Manual,junit:junit,Testing Frameworks,"testing,junit"
